IrE,ErE,Reward,Param,Value,Q-value
0.404,0,-0.162,averageRoomVentilationRate,3,-0.1295
0.36,0,-0.118,infectionProbability,0,-0.0409
0.492,0,-0.25,infectionProbability,0.6,-0.07
0.358,0,-0.116,infectionProbability,0.8,-0.058
0.354,0,-0.112,infectionProbability,0.2,-0.0577
0.5,0,-0.258,infectionProbability,0.8,-0.1045
0.3,0,-0.058,infectionProbability,0,-0.0508
0.458,0,-0.216,infectionProbability,0.4,-0.085
0.5,0,-0.258,infectionProbability,1,-0.0958
0.3,0,-0.058,infectionProbability,0,-0.0604
0.36,0,-0.118,infectionProbability,0.2,-0.079
0.3,0,-0.058,infectionProbability,0,-0.0696
0.3,0,-0.058,infectionProbability,0,-0.0784
0.36,0,-0.118,infectionProbability,0.2,-0.098
0.488,0,-0.246,infectionProbability,0.6,-0.1164
0.3,0,-0.058,infectionProbability,0,-0.0869
0.472,0,-0.23,infectionProbability,0.4,-0.1276
0.3,0,-0.058,infectionProbability,0,-0.095
0.232,0,0.01,infectionProbability,0.8,-0.0968
0.3,0,-0.068,infectionProbability,0,-0.1048
0.5,0,-0.268,infectionProbability,1,-0.1456
0.266,0,-0.034,averageRoomVentilationRate,2.4,-0.1044
0.5,0,-0.268,averageRoomVentilationRate,2.4,-0.1539
0.5,0,-0.268,averageRoomVentilationRate,1.2,-0.1572
0.298,0,-0.066,averageRoomVentilationRate,1.8,-0.1198
0.5,0,-0.268,averageRoomVentilationRate,1.8,-0.1686
0.498,0,-0.266,averageRoomVentilationRate,3,-0.1775
0.422,0,-0.19,averageRoomVentilationRate,0,-0.1792
0.5,0,-0.268,averageRoomVentilationRate,0.6,-0.1868
0.496,0,-0.264,averageRoomVentilationRate,2.4,-0.2005
0.334,0,-0.102,averageRoomVentilationRate,1.2,-0.1714
0.5,0,-0.268,averageRoomVentilationRate,1.8,-0.2155
0.5,0,-0.268,averageRoomVentilationRate,1.2,-0.2181
0.324,0,-0.092,averageRoomVentilationRate,3,-0.1888
0.5,0,-0.268,averageRoomVentilationRate,0,-0.2256
0.5,0,-0.268,averageRoomVentilationRate,0.6,-0.233
0.392,0,-0.16,averageRoomVentilationRate,3,-0.2133
0.5,0,-0.268,averageRoomVentilationRate,2.4,-0.2461
0.45,0,-0.218,averageRoomVentilationRate,3,-0.2483
0.406,0,-0.174,averageRoomVentilationRate,1.8,-0.2417
0.5,0,-0.268,averageRoomVentilationRate,1.2,-0.263
0.484,0,-0.252,infectionProbability,0.8,-0.1434
0.454,0,-0.222,infectionProbability,0.2,-0.1385
0.3,0,-0.068,infectionProbability,0,-0.1142
0.3,0,-0.068,infectionProbability,0,-0.1232
0.474,0,-0.242,infectionProbability,0.8,-0.1817
0.3,0,-0.068,infectionProbability,0,-0.1308
0.368,0,-0.136,infectionProbability,0.6,-0.1389
0.5,0,-0.268,infectionProbability,0.4,-0.1761
0.5,0,-0.268,infectionProbability,0.6,-0.1857
0.3,0,-0.068,infectionProbability,0,-0.1392
0.49,0,-0.258,infectionProbability,0.2,-0.1846
0.3,0,-0.068,infectionProbability,0,-0.1472
0.296,0,-0.064,infectionProbability,1,-0.1526
0.3,0,-0.068,infectionProbability,0,-0.1549
0.5,0,-0.268,infectionProbability,1,-0.2001
0.3,0,-0.068,infectionProbability,0,-0.1623
0.3,0,-0.068,infectionProbability,0,-0.1694
0.3,0,-0.068,infectionProbability,0,-0.1763
0.256,0,-0.024,infectionProbability,0.4,-0.1738
0.5,0,-0.268,infectionProbability,0.4,-0.2205
0.5,0,-0.268,averageRoomVentilationRate,0,-0.2702
0.33,0,-0.098,averageRoomVentilationRate,0.6,-0.2432
0.5,0,-0.268,averageRoomVentilationRate,1.8,-0.2856
0.5,0,-0.268,averageRoomVentilationRate,0.6,-0.2871
0.268,0,-0.036,averageRoomVentilationRate,2.4,-0.2434
0.5,0,-0.268,averageRoomVentilationRate,1.8,-0.321
0.354,0,-0.122,averageRoomVentilationRate,2.4,-0.2581
0.338,0,-0.106,averageRoomVentilationRate,3,-0.2596
0.49,0,-0.258,averageRoomVentilationRate,2.4,-0.2994
0.2,0,0.032,averageRoomVentilationRate,3,-0.2428
0.422,0,-0.222,averageRoomVentilationRate,0,-0.2994
0.46,0,-0.26,averageRoomVentilationRate,3,-0.2851
0.452,0,-0.252,averageRoomVentilationRate,1.2,-0.3029
0.394,0,-0.194,averageRoomVentilationRate,3,-0.3125
0.5,0,-0.3,averageRoomVentilationRate,0.6,-0.3356
0.158,0,0.042,averageRoomVentilationRate,2.4,-0.279
0.436,0,-0.278,averageRoomVentilationRate,1.2,-0.3425
0.484,0,-0.326,averageRoomVentilationRate,2.4,-0.3331
0.5,0,-0.342,averageRoomVentilationRate,0,-0.3558
0.454,0,-0.296,averageRoomVentilationRate,3,-0.3592
0.416,0,-0.258,infectionProbability,0.4,-0.2562
0.3,0,-0.142,infectionProbability,0,-0.1976
0.484,0,-0.326,infectionProbability,0.8,-0.2396
0.092,0,0.066,infectionProbability,0.2,-0.164
0.18,0,-0.088,infectionProbability,0.2,-0.175
0.36,0,-0.268,infectionProbability,0.2,-0.2216
0.478,0,-0.386,infectionProbability,0.6,-0.2554
0.3,0,-0.208,infectionProbability,0,-0.2313
0.5,0,-0.408,infectionProbability,1,-0.2737
0.072,0,0.02,infectionProbability,0.2,-0.2087
0.226,0,-0.154,infectionProbability,0.2,-0.2312
0.268,0,-0.196,infectionProbability,0.2,-0.2611
0.3,0,-0.228,infectionProbability,0,-0.2676
0.238,0,-0.166,infectionProbability,0.8,-0.2632
0.262,0,-0.19,infectionProbability,0.2,-0.2878
0.47,0,-0.398,infectionProbability,0.6,-0.3248
0.212,0,-0.14,infectionProbability,0.6,-0.3288
0.472,0,-0.4,infectionProbability,0.4,-0.3259
0.49,0,-0.418,infectionProbability,0.8,-0.3363
0.3,0,-0.228,infectionProbability,0,-0.3025
0.3,0,-0.228,averageRoomVentilationRate,3,-0.3843
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.3538
0.322,0,-0.25,averageRoomVentilationRate,2.4,-0.3697
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.3678
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.3744
0.358,0,-0.286,averageRoomVentilationRate,1.8,-0.3968
0.3,0,-0.228,averageRoomVentilationRate,0,-0.3872
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.3987
0.368,0,-0.296,averageRoomVentilationRate,2.4,-0.4141
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.4051
0.3,0,-0.228,averageRoomVentilationRate,3,-0.4145
0.37,0,-0.298,averageRoomVentilationRate,0,-0.4313
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.4266
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.4283
0.364,0,-0.292,averageRoomVentilationRate,1.2,-0.4472
0.3,0,-0.228,averageRoomVentilationRate,2.4,-0.4432
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.4532
0.37,0,-0.298,averageRoomVentilationRate,3,-0.4576
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.4568
0.3,0,-0.228,averageRoomVentilationRate,0,-0.4596
0.498,0,-0.426,infectionProbability,1,-0.3479
0.5,0,-0.428,infectionProbability,0.2,-0.3619
0.3,0,-0.228,infectionProbability,0,-0.336
0.5,0,-0.428,infectionProbability,0.4,-0.3985
0.5,0,-0.428,infectionProbability,0.6,-0.4013
0.3,0,-0.228,infectionProbability,0,-0.3682
0.5,0,-0.428,infectionProbability,0.8,-0.4085
0.5,0,-0.428,infectionProbability,1,-0.4196
0.496,0,-0.424,infectionProbability,0.2,-0.4322
0.3,0,-0.228,infectionProbability,0,-0.3991
0.5,0,-0.428,infectionProbability,0.4,-0.4682
0.3,0,-0.228,infectionProbability,0,-0.4287
0.5,0,-0.428,infectionProbability,0.6,-0.4708
0.5,0,-0.428,infectionProbability,0.8,-0.4777
0.42,0,-0.348,infectionProbability,1,-0.4724
0.5,0,-0.428,infectionProbability,0.4,-0.5287
0.3,0,-0.228,infectionProbability,0,-0.4572
0.402,0,-0.33,infectionProbability,0.2,-0.4809
0.3,0,-0.228,infectionProbability,0,-0.4845
0.5,0,-0.428,infectionProbability,0.6,-0.5376
0.31,0,-0.238,averageRoomVentilationRate,2.4,-0.473
0.5,0,-0.428,averageRoomVentilationRate,1.2,-0.515
0.468,0,-0.396,averageRoomVentilationRate,1.8,-0.5143
0.356,0,-0.284,averageRoomVentilationRate,0.6,-0.4953
0.496,0,-0.424,averageRoomVentilationRate,3,-0.5241
0.5,0,-0.428,averageRoomVentilationRate,0,-0.5269
0.408,0,-0.336,averageRoomVentilationRate,2.4,-0.5213
0.5,0,-0.428,averageRoomVentilationRate,0.6,-0.5611
0.412,0,-0.34,averageRoomVentilationRate,1.8,-0.5617
0.426,0,-0.354,averageRoomVentilationRate,1.2,-0.5652
0.5,0,-0.428,averageRoomVentilationRate,2.4,-0.5861
0.232,0,-0.16,averageRoomVentilationRate,3,-0.5351
0.466,0,-0.394,averageRoomVentilationRate,0,-0.5846
0.5,0,-0.428,averageRoomVentilationRate,0,-0.6389
0.208,0,-0.136,averageRoomVentilationRate,3,-0.5409
0.488,0,-0.416,averageRoomVentilationRate,2.4,-0.6386
0.49,0,-0.418,averageRoomVentilationRate,3,-0.6029
0.448,0,-0.376,averageRoomVentilationRate,0.6,-0.6139
0.5,0,-0.428,averageRoomVentilationRate,1.8,-0.6248
0.5,0,-0.428,averageRoomVentilationRate,1.2,-0.6282
0.372,0,-0.3,infectionProbability,1,-0.5135
0.5,0,-0.428,infectionProbability,0.8,-0.5442
0.446,0,-0.374,infectionProbability,0.2,-0.5365
0.202,0,-0.13,infectionProbability,0.2,-0.5327
0.3,0,-0.228,infectionProbability,0,-0.5107
0.5,0,-0.428,infectionProbability,0.4,-0.5903
0.3,0,-0.228,infectionProbability,0,-0.5359
0.5,0,-0.428,infectionProbability,1,-0.5786
0.43,0,-0.358,infectionProbability,0.2,-0.583
0.3,0,-0.228,infectionProbability,0,-0.56
0.5,0,-0.428,infectionProbability,0.6,-0.6017
0.5,0,-0.428,infectionProbability,0.8,-0.608
0.3,0,-0.228,infectionProbability,0,-0.5832
0.5,0,-0.428,infectionProbability,1,-0.641
0.38,0,-0.308,infectionProbability,0.2,-0.6213
0.33,0,-0.258,infectionProbability,0,-0.6115
0.5,0,-0.428,infectionProbability,0.4,-0.6523
0.496,0,-0.424,infectionProbability,0.6,-0.6624
0.298,0,-0.226,infectionProbability,0.8,-0.6289
0.3,0,-0.228,infectionProbability,0,-0.6326
0.3,0,-0.228,averageRoomVentilationRate,3,-0.6243
0.368,0,-0.296,averageRoomVentilationRate,0.6,-0.6485
0.3,0,-0.228,averageRoomVentilationRate,3,-0.645
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.6454
0.364,0,-0.292,averageRoomVentilationRate,1.2,-0.6614
0.3,0,-0.228,averageRoomVentilationRate,2.4,-0.6587
0.3,0,-0.228,averageRoomVentilationRate,0,-0.6589
0.362,0,-0.29,averageRoomVentilationRate,3,-0.6772
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.6652
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.6682
0.362,0,-0.29,averageRoomVentilationRate,2.4,-0.6903
0.3,0,-0.228,averageRoomVentilationRate,0,-0.6782
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.6806
0.35,0,-0.278,averageRoomVentilationRate,0.6,-0.6966
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.6842
0.3,0,-0.228,averageRoomVentilationRate,3,-0.6957
0.364,0,-0.292,averageRoomVentilationRate,0,-0.7094
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.6989
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.7024
0.3,0,-0.228,averageRoomVentilationRate,2.4,-0.7083
0.188,0,-0.116,infectionProbability,0.2,-0.6196
0.22,0,-0.148,infectionProbability,0.2,-0.6244
0.366,0,-0.294,infectionProbability,0.2,-0.6583
0.5,0,-0.428,infectionProbability,0.8,-0.6894
0.3,0,-0.228,infectionProbability,0,-0.6529
0.5,0,-0.428,infectionProbability,1,-0.701
0.424,0,-0.352,infectionProbability,0.4,-0.6966
0.3,0,-0.228,infectionProbability,0,-0.6724
0.33,0,-0.258,infectionProbability,0.2,-0.6835
0.478,0,-0.406,infectionProbability,0.6,-0.7171
0.308,0,-0.236,infectionProbability,0,-0.6927
0.268,0,-0.196,infectionProbability,0.2,-0.6954
0.488,0,-0.416,infectionProbability,0.8,-0.745
0.33,0,-0.258,infectionProbability,0.4,-0.7197
0.3,0,-0.228,infectionProbability,0,-0.7106
0.124,0,-0.052,infectionProbability,0.2,-0.678
0.354,0,-0.282,infectionProbability,0.2,-0.7073
0.5,0,-0.428,infectionProbability,1,-0.7586
0.438,0,-0.366,infectionProbability,0.8,-0.7824
0.38,0,-0.308,infectionProbability,0.2,-0.7406
0.15,0,-0.078,averageRoomVentilationRate,3,-0.6835
0.098,0,-0.026,averageRoomVentilationRate,3,-0.6613
0.432,0,-0.36,averageRoomVentilationRate,0.6,-0.7351
0.16,0,-0.088,averageRoomVentilationRate,3,-0.6525
0.14,0,-0.068,averageRoomVentilationRate,3,-0.64
0.348,0,-0.276,averageRoomVentilationRate,3,-0.6696
0.154,0,-0.082,averageRoomVentilationRate,3,-0.6592
0.146,0,-0.074,averageRoomVentilationRate,3,-0.6476
0.356,0,-0.284,averageRoomVentilationRate,3,-0.6785
0.118,0,-0.046,averageRoomVentilationRate,3,-0.6606
0.18,0,-0.108,averageRoomVentilationRate,3,-0.6558
0.346,0,-0.274,averageRoomVentilationRate,3,-0.6843
0.074,0,0,averageRoomVentilationRate,3,-0.6569
0.194,0,-0.122,averageRoomVentilationRate,3,-0.6551
0.338,0,-0.266,averageRoomVentilationRate,3,-0.6821
0.082,0,0,averageRoomVentilationRate,3,-0.6548
0.232,0,-0.16,averageRoomVentilationRate,3,-0.6606
0.254,0,-0.182,averageRoomVentilationRate,3,-0.6706
0.094,0,-0.022,averageRoomVentilationRate,3,-0.6481
0.19,0,-0.118,averageRoomVentilationRate,1.2,-0.6865
0.3,0,-0.228,infectionProbability,0,-0.7278
0.5,0,-0.428,infectionProbability,0.6,-0.774
0.256,0,-0.184,infectionProbability,0.4,-0.7277
0.3,0,-0.228,infectionProbability,0,-0.7443
0.496,0,-0.424,infectionProbability,0.4,-0.7834
0.25,0,-0.178,infectionProbability,0.2,-0.7465
0.3,0,-0.228,infectionProbability,0,-0.7601
0.38,0,-0.308,infectionProbability,0.2,-0.7783
0.318,0,-0.246,infectionProbability,1,-0.7774
0.5,0,-0.428,infectionProbability,1,-0.8292
0.3,0,-0.228,infectionProbability,0,-0.7753
0.324,0,-0.252,infectionProbability,0.6,-0.7935
0.3,0,-0.228,infectionProbability,0,-0.7899
0.31,0,-0.238,infectionProbability,0.2,-0.7947
0.366,0,-0.294,infectionProbability,0.8,-0.8099
0.5,0,-0.428,infectionProbability,0.4,-0.8377
0.3,0,-0.228,infectionProbability,0,-0.8039
0.402,0,-0.33,infectionProbability,0.6,-0.8277
0.484,0,-0.412,infectionProbability,0.2,-0.8454
0.3,0,-0.228,infectionProbability,0,-0.8173
0.366,0,-0.294,averageRoomVentilationRate,3,-0.681
0.3,0,-0.228,averageRoomVentilationRate,3,-0.6994
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.7046
0.368,0,-0.296,averageRoomVentilationRate,3,-0.7306
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.7199
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.722
0.354,0,-0.282,averageRoomVentilationRate,2.4,-0.7364
0.3,0,-0.228,averageRoomVentilationRate,0,-0.7267
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.7367
0.366,0,-0.294,averageRoomVentilationRate,1.2,-0.7519
0.3,0,-0.228,averageRoomVentilationRate,0,-0.7432
0.3,0,-0.228,averageRoomVentilationRate,3,-0.747
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.7513
0.3,0,-0.228,averageRoomVentilationRate,2.4,-0.7525
0.3,0,-0.228,averageRoomVentilationRate,1.8,-0.7529
0.3,0,-0.228,averageRoomVentilationRate,0,-0.7591
0.3,0,-0.228,averageRoomVentilationRate,3,-0.7627
0.3,0,-0.228,averageRoomVentilationRate,0.6,-0.7668
0.3,0,-0.228,averageRoomVentilationRate,1.2,-0.7675
0.3,0,-0.228,averageRoomVentilationRate,2.4,-0.768
0.282,0,-0.21,infectionProbability,0.8,-0.8195
0.3,0,-0.228,infectionProbability,0,-0.8302
0.494,0,-0.422,infectionProbability,0.8,-0.8711
0.244,0,-0.172,infectionProbability,0.6,-0.829
0.5,0,-0.428,infectionProbability,0.6,-0.8815
0.368,0,-0.296,infectionProbability,0.4,-0.862
0.286,0,-0.214,infectionProbability,1,-0.8388
0.3,0,-0.228,infectionProbability,0,-0.8426
0.482,0,-0.41,infectionProbability,1,-0.8872
0.348,0,-0.276,infectionProbability,0,-0.8641
0.278,0,-0.206,infectionProbability,0.2,-0.8527
0.118,0,-0.046,infectionProbability,0.2,-0.8278
0.364,0,-0.292,infectionProbability,0.2,-0.8531
0.268,0,-0.196,infectionProbability,0.2,-0.8582
0.1,0,-0.028,infectionProbability,0.2,-0.8295
0.374,0,-0.302,infectionProbability,0.2,-0.8567
0.238,0,-0.166,infectionProbability,0.2,-0.8556
0.134,0,-0.062,infectionProbability,0.2,-0.8338
0.37,0,-0.298,infectionProbability,0.2,-0.86
0.248,0,-0.176,infectionProbability,0.2,-0.8608
0.166,0,-0.094,averageRoomVentilationRate,1.8,-0.7416
0.428,0,-0.356,averageRoomVentilationRate,1.8,-0.7831
0.5,0,-0.428,averageRoomVentilationRate,0,-0.8143
0.174,0,-0.102,averageRoomVentilationRate,3,-0.7526
0.354,0,-0.282,averageRoomVentilationRate,3,-0.7789
0.5,0,-0.428,averageRoomVentilationRate,0.6,-0.8217
0.184,0,-0.112,averageRoomVentilationRate,1.2,-0.7592
0.488,0,-0.416,averageRoomVentilationRate,1.2,-0.812
0.5,0,-0.428,averageRoomVentilationRate,0.6,-0.8659
0.186,0,-0.114,averageRoomVentilationRate,2.4,-0.7601
0.382,0,-0.31,averageRoomVentilationRate,2.4,-0.7917
0.08,0,0,averageRoomVentilationRate,3,-0.7477
0.242,0,-0.17,averageRoomVentilationRate,3,-0.7518
0.236,0,-0.164,averageRoomVentilationRate,3,-0.7546
0.078,0,0,averageRoomVentilationRate,3,-0.7244
0.244,0,-0.172,averageRoomVentilationRate,0.6,-0.843
0.218,0,-0.146,averageRoomVentilationRate,3,-0.7246
0.068,0,0,averageRoomVentilationRate,3,-0.6956
0.274,0,-0.206,averageRoomVentilationRate,3,-0.709
0.202,0,-0.134,averageRoomVentilationRate,3,-0.7074
0.078,0,0,infectionProbability,0.2,-0.8264
0.3,0,-0.232,infectionProbability,0.2,-0.8398
0.17,0,-0.102,infectionProbability,0.2,-0.8266
0.086,0,-0.018,infectionProbability,0.2,-0.7971
0.344,0,-0.276,infectionProbability,0.2,-0.8204
0.16,0,-0.092,infectionProbability,0.2,-0.806
0.1,0,-0.032,infectionProbability,0.2,-0.7802
0.336,0,-0.268,infectionProbability,0.2,-0.8026
0.124,0,-0.056,infectionProbability,0.2,-0.7817
0.102,0,-0.034,infectionProbability,0.2,-0.7572
0.35,0,-0.282,infectionProbability,0.2,-0.7833
0.136,0,-0.068,infectionProbability,0.2,-0.7656
0.09,0,-0.022,infectionProbability,0.2,-0.7393
0.346,0,-0.278,infectionProbability,0.2,-0.7654
0.114,0,-0.046,infectionProbability,0.2,-0.744
0.128,0,-0.06,infectionProbability,0.2,-0.7262
0.368,0,-0.3,infectionProbability,0.2,-0.7571
0.092,0,-0.024,infectionProbability,0.2,-0.7317
0.162,0,-0.094,infectionProbability,0.2,-0.7212
0.352,0,-0.284,infectionProbability,0.2,-0.7491
0.09,0,-0.022,averageRoomVentilationRate,3,-0.6835
0.168,0,-0.1,averageRoomVentilationRate,3,-0.6762
0.354,0,-0.286,averageRoomVentilationRate,3,-0.7063
0.5,0,-0.432,averageRoomVentilationRate,0.6,-0.8738
0.224,0,-0.156,averageRoomVentilationRate,3,-0.7093
0.5,0,-0.432,averageRoomVentilationRate,0,-0.8513
0.46,0,-0.392,averageRoomVentilationRate,1.2,-0.8415
0.236,0,-0.168,averageRoomVentilationRate,3,-0.7145
0.244,0,-0.176,averageRoomVentilationRate,3,-0.7211
0.08,0,-0.012,averageRoomVentilationRate,3,-0.6947
0.254,0,-0.186,averageRoomVentilationRate,3,-0.7041
0.228,0,-0.16,averageRoomVentilationRate,3,-0.7079
0.062,0,0,averageRoomVentilationRate,3,-0.6796
0.268,0,-0.206,averageRoomVentilationRate,3,-0.6936
0.238,0,-0.176,averageRoomVentilationRate,3,-0.7011
0.062,0,0,averageRoomVentilationRate,3,-0.673
0.292,0,-0.23,averageRoomVentilationRate,3,-0.6921
0.164,0,-0.102,averageRoomVentilationRate,3,-0.6848
0.094,0,-0.032,averageRoomVentilationRate,3,-0.6638
0.33,0,-0.268,averageRoomVentilationRate,3,-0.6909
0.196,0,-0.134,infectionProbability,0.2,-0.746
0.088,0,-0.026,infectionProbability,0.2,-0.7213
0.354,0,-0.292,infectionProbability,0.2,-0.7509
0.15,0,-0.088,infectionProbability,0.2,-0.7385
0.08,0,-0.018,infectionProbability,0.2,-0.7125
0.362,0,-0.3,infectionProbability,0.2,-0.744
0.16,0,-0.098,infectionProbability,0.2,-0.7339
0.104,0,-0.042,infectionProbability,0.2,-0.7129
0.36,0,-0.298,infectionProbability,0.2,-0.744
0.126,0,-0.064,infectionProbability,0.2,-0.727
0.12,0,-0.058,infectionProbability,0.2,-0.7095
0.362,0,-0.3,infectionProbability,0.2,-0.7412
0.12,0,-0.058,infectionProbability,0.2,-0.7231
0.14,0,-0.078,infectionProbability,0.2,-0.7098
0.364,0,-0.302,infectionProbability,0.2,-0.7418
0.078,0,-0.016,infectionProbability,0.2,-0.7153
0.164,0,-0.102,infectionProbability,0.2,-0.7071
0.356,0,-0.294,infectionProbability,0.2,-0.7376
0.098,0,-0.036,infectionProbability,0.2,-0.7153
0.202,0,-0.14,infectionProbability,0.2,-0.7147
0.378,0,-0.316,averageRoomVentilationRate,3,-0.7265
0.09,0,-0.028,averageRoomVentilationRate,3,-0.703
0.218,0,-0.156,averageRoomVentilationRate,3,-0.7061
0.264,0,-0.202,averageRoomVentilationRate,3,-0.7182
0.082,0,-0.02,averageRoomVentilationRate,3,-0.6935
0.222,0,-0.16,averageRoomVentilationRate,3,-0.6978
0.25,0,-0.188,averageRoomVentilationRate,3,-0.7075
0.082,0,-0.02,averageRoomVentilationRate,3,-0.6832
0.26,0,-0.198,averageRoomVentilationRate,3,-0.6954
0.216,0,-0.154,averageRoomVentilationRate,3,-0.6984
0.054,0,0,averageRoomVentilationRate,3,-0.6705
0.272,0,-0.218,averageRoomVentilationRate,3,-0.6873
0.212,0,-0.158,averageRoomVentilationRate,3,-0.6914
0.088,0,-0.034,averageRoomVentilationRate,3,-0.6705
0.312,0,-0.258,averageRoomVentilationRate,3,-0.6953
0.182,0,-0.128,averageRoomVentilationRate,3,-0.6931
0.08,0,-0.026,averageRoomVentilationRate,3,-0.6706
0.35,0,-0.296,averageRoomVentilationRate,3,-0.7029
0.162,0,-0.108,averageRoomVentilationRate,3,-0.6964
0.086,0,-0.032,averageRoomVentilationRate,3,-0.675
0.372,0,-0.318,infectionProbability,0.6,-0.8831
0.104,0,-0.05,infectionProbability,0.2,-0.6961
0.102,0,-0.048,infectionProbability,0.2,-0.6779
0.376,0,-0.322,infectionProbability,0.2,-0.7152
0.138,0,-0.084,infectionProbability,0.2,-0.7034
0.108,0,-0.054,infectionProbability,0.2,-0.686
0.378,0,-0.324,infectionProbability,0.2,-0.7234
0.096,0,-0.042,infectionProbability,0.2,-0.7028
0.138,0,-0.084,infectionProbability,0.2,-0.6915
0.354,0,-0.3,infectionProbability,0.2,-0.7239
0.1,0,-0.046,infectionProbability,0.2,-0.7041
0.172,0,-0.118,infectionProbability,0.2,-0.6996
0.362,0,-0.308,infectionProbability,0.2,-0.7332
0.082,0,-0.028,infectionProbability,0.2,-0.7094
0.178,0,-0.124,infectionProbability,0.2,-0.7059
0.368,0,-0.314,infectionProbability,0.2,-0.7404
0.086,0,-0.032,infectionProbability,0.2,-0.7172
0.212,0,-0.158,infectionProbability,0.2,-0.7201
0.274,0,-0.22,infectionProbability,0.2,-0.7353
0.072,0,-0.018,infectionProbability,0.2,-0.7095
0.238,0,-0.184,averageRoomVentilationRate,3,-0.6848
0.222,0,-0.168,averageRoomVentilationRate,3,-0.691
0.052,0,0,averageRoomVentilationRate,3,-0.6633
0.254,0,-0.202,averageRoomVentilationRate,3,-0.6772
0.224,0,-0.172,averageRoomVentilationRate,3,-0.6845
0.064,0,-0.012,averageRoomVentilationRate,3,-0.6595
0.272,0,-0.22,averageRoomVentilationRate,3,-0.6772
0.246,0,-0.194,averageRoomVentilationRate,3,-0.6889
0.066,0,-0.014,averageRoomVentilationRate,3,-0.6641
0.298,0,-0.246,averageRoomVentilationRate,3,-0.6867
0.24,0,-0.188,averageRoomVentilationRate,3,-0.6969
0.094,0,-0.042,averageRoomVentilationRate,3,-0.6774
0.328,0,-0.276,averageRoomVentilationRate,3,-0.7055
0.178,0,-0.126,averageRoomVentilationRate,3,-0.7025
0.078,0,-0.026,averageRoomVentilationRate,3,-0.6796
